Time (years),Data_1,Data_2
7774320000.0,299244.50970848335,
7778788000.0,299037.0892202809,
7783256000.0,298829.812505005,
7787724000.0,298622.67946299986,
7792192000.0,298415.68999467883,
7796660000.0,298208.84400052414,
7801128000.0,298002.14138108713,
7805596000.0,297795.582036988,
7810064000.0,297589.16586891585,
7814532000.0,297382.8927776286,
7819000000.0,297176.76266395306,
7823468000.0,296970.7754287846,
7827936000.0,296764.93097308744,
7832404000.0,296559.2291978944,
7836872000.0,296353.6700043068,
7841340000.0,296148.25329349475,
7845808000.0,295942.9789666966,
7850276000.0,295737.84692521935,
7854744000.0,295532.8570704383,
7859212000.0,295328.0093037971,
7863680000.0,295123.3035268078,
7868148000.0,294918.7396410507,
7872616000.0,294714.3175481742,
7877084000.0,294510.03714989504,
7881552000.0,294305.898347998,
7886020000.0,294101.9010443359,
7890488000.0,293898.0451408297,
7894956000.0,293694.33053946827,
7899424000.0,293490.7571423084,
7903892000.0,293287.3248514748,
7908360000.0,293084.03356916003,
7912828000.0,292880.8831976244,
7917296000.0,292677.8736391961,
7921764000.0,292475.0047962708,
7926232000.0,292272.276571312,
7930700000.0,292069.68886685075,
7935168000.0,291867.2415854857,
7939636000.0,291664.9346298829,
7944104000.0,291462.767902776,
7948572000.0,291260.741306966,
7953040000.0,291058.85474532127,
7957508000.0,290857.1081207775,
7961976000.0,290655.50133633777,
7966444000.0,290454.03429507226,
7970912000.0,290252.7069001184,
7975380000.0,290051.51905468066,
7979848000.0,289850.4706620308,
7984316000.0,289649.5616255074,
7988784000.0,289448.79184851627,
7993252000.0,289248.16123453,
7997720000.0,289047.6696870881,
8002188000.0,288847.3171097971,
8006656000.0,288647.1034063301,
8011124000.0,288447.0284804272,
8015592000.0,288247.0922358951,
8020060000.0,288047.2945766072,
8024528000.0,287847.6354065035,
8028996000.0,287648.11462959065,
8033464000.0,287448.7321499418,
8037932000.0,287249.48787169653,
8042400000.0,287050.38169906096,
8046868000.0,286851.4135363076,
8051336000.0,286652.5832877752,
8055804000.0,286453.89085786906,
8060272000.0,286255.3361510605,
8064740000.0,286056.91907188715,
8069208000.0,285858.6395249528,
8073676000.0,285660.4974149274,
8078144000.0,285462.4926465469,
8082612000.0,285264.62512461335,
8087080000.0,285066.8947539947,
8091548000.0,284869.301439625,
8096016000.0,284671.845086504,
8100484000.0,284474.5255996975,
8104952000.0,284277.34288433695,
8109420000.0,284080.2968456196,
8113888000.0,283883.3873888085,
8118356000.0,283686.6144192321,
8122824000.0,283489.97784228483,
8127292000.0,283293.4775634264,
8131760000.0,283097.1134881823,
8136228000.0,282900.88552214333,
8140696000.0,282704.79357096576,
8145164000.0,282508.8375403713,
8149632000.0,282313.0173361469,
8154100000.0,282117.332864145,
8158568000.0,281921.7840302831,
8163036000.0,281726.3707405441,
8167504000.0,281531.0929009759,
8171972000.0,281335.9504176916,
8176440000.0,281140.94319686946,
8180908000.0,280946.07114475255,
8185376000.0,280751.33416764915,
8189844000.0,280556.7321719324,
8194312000.0,280362.2650640403,
8198780000.0,280167.93275047577,
8203248000.0,279973.73513780645,
8207716000.0,279779.6721326648,
8212184000.0,279585.7436417481,
8216652000.0,279391.94957181806,
8221120000.0,279198.2898297012,
8225588000.0,279004.76432228857,
8230056000.0,278811.3729565358,
8234524000.0,278618.1156394629,
8238992000.0,278424.9922781545,
8243460000.0,278232.00277975947,
8247928000.0,278039.14705149113,
8252396000.0,277846.4250006271,
8256864000.0,277653.83653450926,
8261332000.0,277461.3815605437,
8265800000.0,277269.05998620077,
8270268000.0,277076.87171901483,
8274736000.0,276884.8166665844,
8279204000.0,276692.8947365721,
8283672000.0,276501.1058367045,
8288140000.0,276309.44987477205,
8292608000.0,276117.92675862927,
8297076000.0,275926.5363961945,
8301544000.0,275735.2786954498,
8306012000.0,275544.15356444113,
8310480000.0,275353.16091127816,
8314948000.0,275162.30064413423,
8319416000.0,274971.57267124637,
8323884000.0,274780.97690091515,
8328352000.0,274590.5132415048,
8332820000.0,274400.1816014429,
8337288000.0,274209.98188922077,
8341756000.0,274019.9140133929,
8346224000.0,273829.9778825772,
8350692000.0,273640.17340545513,
8355160000.0,273450.5004907712,
8359628000.0,273260.95904733334,
8364096000.0,273071.54898401257,
8368564000.0,272882.2702097432,
8373032000.0,272693.1226335225,
8377500000.0,272504.106164411,
8381968000.0,272315.2207115321,
8386436000.0,272126.4661840724,
8390904000.0,271937.84249128116,
8395372000.0,271749.34954247077,
8399840000.0,271560.9872470164,
8404308000.0,271372.7555143561,
8408776000.0,271184.6542539905,
8413244000.0,270996.6833754832,
8417712000.0,270808.8427884604,
8422180000.0,270621.13240261085,
8426648000.0,270433.55212768604,
8431116000.0,270246.1018734999,
8435584000.0,270058.781549929,
8440052000.0,269871.5910669122,
8444520000.0,269684.53033445094,
8448988000.0,269497.599262609,
8453456000.0,269310.7977615124,
8457924000.0,269124.12574134965,
8462392000.0,268937.5831123714,
8466860000.0,268751.16978489043,
8471328000.0,268564.8856692818,
8475796000.0,268378.7306759828,
8480264000.0,268192.70471549244,
8484732000.0,268006.80769837217,
8489200000.0,267821.03953524516,
8493668000.0,267635.4001367967,
8498136000.0,267449.88941377384,
8502604000.0,267264.5072769856,
8507072000.0,267079.25363730284,
8511540000.0,266894.12840565806,
8516008000.0,266709.13149304566,
8520476000.0,266524.26281052164,
8524944000.0,266339.52226920374,
8529412000.0,266154.9097802712,
8533880000.0,265970.4252549648,
8538348000.0,265786.068604587,
8542816000.0,265601.8397405016,
8547284000.0,265417.73857413395,
8551752000.0,265233.7650169707,
8556220000.0,265049.91898055986,
8560688000.0,264866.20037651085,
8565156000.0,264682.60911649425,
8569624000.0,264499.1451122419,
8574092000.0,264315.8082755468,
8578560000.0,264132.5985182632,
8583028000.0,263949.51575230627,
8587496000.0,263766.5598896524,
8591964000.0,263583.73084233893,
8596432000.0,263401.0285224641,
8600900000.0,263218.45284218714,
8605368000.0,263036.0037137282,
8609836000.0,262853.6810493683,
8614304000.0,262671.4847614491,
8618772000.0,262489.4147623732,
8623240000.0,262307.4709646038,
8627708000.0,262125.6532806649,
8632176000.0,261943.961623141,
8636644000.0,261762.3959046772,
8641112000.0,261580.95603797925,
8645580000.0,261399.64193581336,
8650048000.0,261218.45351100617,
8654516000.0,261037.39067644477,
8658984000.0,260856.45334507668,
8663452000.0,260675.64142990968,
8667920000.0,260494.9548440119,
8672388000.0,260314.39350051168,
8676856000.0,260133.95731259763,
8681324000.0,259953.6461935185,
8685792000.0,259773.4600565832,
8690260000.0,259593.39881516068,
8694728000.0,259413.46238267998,
8699196000.0,259233.65067263014,
8703664000.0,259053.96359856016,
8708132000.0,258874.40107407895,
8712600000.0,258694.9630128553,
8717068000.0,258515.64932861787,
8721536000.0,258336.45993515512,
8726004000.0,258157.39474631523,
8730472000.0,257978.45367600612,
8734940000.0,257799.63663819537,
8739408000.0,257620.94354691022,
8743876000.0,257442.3743162375,
8748344000.0,257263.92886032353,
8752812000.0,257085.60709337422,
8757280000.0,256907.4089296549,
8761748000.0,256729.33428349035,
8766216000.0,256551.3830692647,
8770684000.0,256373.5552014215,
8775152000.0,256195.8505944635,
8779620000.0,256018.26916295278,
8784088000.0,255840.81082151065,
8788556000.0,255663.47548481755,
8793024000.0,255486.2630676131,
8797492000.0,255309.173484696,
8801960000.0,255132.20665092397,
8806428000.0,254955.36248121384,
8810896000.0,254778.64089054134,
8815364000.0,254602.04179394117,
8819832000.0,254425.5651065069,
8824300000.0,254249.21074339096,
8828768000.0,254072.97861980458,
8833236000.0,253896.86865101778,
8837704000.0,253720.88075235934,
8842172000.0,253545.01483921666,
8846640000.0,253369.27082703583,
8851108000.0,253193.64863132153,
8855576000.0,253018.14816763703,
8860044000.0,252842.76935160413,
8864512000.0,252667.5120989031,
8868980000.0,252492.37632527263,
8873448000.0,252317.3619465099,
8877916000.0,252142.46887847033,
8882384000.0,251967.6970370678,
8886852000.0,251793.04633827438,
8891320000.0,251618.5166981204,
8895788000.0,251444.1080326944,
8900256000.0,251269.82025814313,
8904724000.0,251095.65329067138,
8909192000.0,250921.6070465421,
8913660000.0,250747.68144207622,
8918128000.0,250573.8763936527,
8922596000.0,250400.19181770846,
8927064000.0,250226.62763073834,
8931532000.0,250053.18374929507,
8936000000.0,249879.8600899892,
8940468000.0,249706.6565694891,
8944936000.0,249533.5731045209,
8949404000.0,249360.60961186845,
8953872000.0,249187.76600837326,
8958340000.0,249015.04221093454,
8962808000.0,248842.438136509,
8967276000.0,248669.95370211103,
8971744000.0,248497.58882481244,
8976212000.0,248325.34342174258,
8980680000.0,248153.21741008823,
8985148000.0,247981.21070709353,
8989616000.0,247809.32323006008,
8994084000.0,247637.5548963467,
8998552000.0,247465.90562336953,
9003020000.0,247294.37532860198,
9007488000.0,247122.96392957462,
9011956000.0,246951.6713438752,
9016424000.0,246780.49748914863,
9020892000.0,246609.44228309684,
9025360000.0,246438.50564347886,
9029828000.0,246267.68748811068,
9034296000.0,246096.98773486528,
9038764000.0,245926.40630167257,
9043232000.0,245755.94310651932,
9047700000.0,245585.59806744917,
9052168000.0,245415.37110256258,
9056636000.0,245245.26213001678,
9061104000.0,245075.27106802567,
9065572000.0,244905.3978348599,
9070040000.0,244735.64234884677,
9074508000.0,244566.00452837013,
9078976000.0,244396.4842918705,
9083444000.0,244227.08155784482,
9087912000.0,244057.79624484663,
9092380000.0,243888.62827148582,
9096848000.0,243719.57755642882,
9101316000.0,243550.6440183983,
9105784000.0,243381.82757617338,
9110252000.0,243213.12814858943,
9114720000.0,243044.54565453806,
9119188000.0,242876.08001296714,
9123656000.0,242707.73114288072,
9128124000.0,242539.49896333893,
9132592000.0,242371.38339345806,
9137060000.0,242203.38435241047,
9141528000.0,242035.50175942451,
9145996000.0,241867.73553378455,
9150464000.0,241700.0855948309,
9154932000.0,241532.55186195974,
9159400000.0,241365.13425462318,
9163868000.0,241197.8326923291,
9168336000.0,241030.64709464126,
9172804000.0,240863.57738117906,
9177272000.0,240696.6234716177,
9181740000.0,240529.78528568803,
9186208000.0,240363.06274317656,
9190676000.0,240196.45576392536,
9195144000.0,240029.9642678321,
9199612000.0,239863.58817484995,
9204080000.0,239697.32740498756,
9208548000.0,239531.18187830903,
9213016000.0,239365.15151493388,
9217484000.0,239199.236235037,
9221952000.0,239033.4359588486,
9226420000.0,238867.75060665415,
9230888000.0,238702.18009879446,
9235356000.0,238536.72435566547,
9239824000.0,238371.38329771833,
9244292000.0,238206.15684545934,
9248760000.0,238041.0449194499,
9253228000.0,237876.04744030643,
9257696000.0,237711.16432870043,
9262164000.0,237546.39550535838,
9266632000.0,237381.74089106167,
9271100000.0,237217.20040664662,
9275568000.0,237052.77397300443,
9280036000.0,236888.4615110811,
9284504000.0,236724.26294187753,
9288972000.0,236560.17818644925,
9293440000.0,236396.20716590656,
9297908000.0,236232.34980141444,
9302376000.0,236068.60601419254,
9306844000.0,235904.97572551508,
9311312000.0,235741.45885671087,
9315780000.0,235578.05532916327,
9320248000.0,235414.76506431005,
9324716000.0,235251.58798364355,
9329184000.0,235088.52400871043,
9333652000.0,234925.5730611118,
9338120000.0,234762.73506250305,
9342588000.0,234600.00993459392,
9347056000.0,234437.39759914842,
9351524000.0,234274.89797798477,
9355992000.0,234112.51099297535,
9360460000.0,233950.23656604678,
9364928000.0,233788.07461917968,
9369396000.0,233626.02507440886,
9373864000.0,233464.0878538231,
9378332000.0,233302.2628795652,
9382800000.0,233140.55007383198,
9387268000.0,232978.94935887412,
9391736000.0,232817.4606569962,
9396204000.0,232656.08389055668,
9400672000.0,232494.8189819678,
9405140000.0,232333.66585369565,
9409608000.0,232172.62442826,
9414076000.0,232011.69462823434,
9418544000.0,231850.87637624584,
9423012000.0,231690.1695949753,
9427480000.0,231529.5742071571,
9431948000.0,231369.09013557917,
9436416000.0,231208.717303083,
9440884000.0,231048.45563256348,
9445352000.0,230888.30504696904,
9449820000.0,230728.26546930146,
9454288000.0,230568.33682261594,
9458756000.0,230408.51903002095,
9463224000.0,230248.8120146783,
9467692000.0,230089.21569980303,
9472160000.0,229929.73000866346,
9476628000.0,229770.35486458105,
9481096000.0,229611.0901909304,
9485564000.0,229451.93591113927,
9490032000.0,229292.89194868846,
9494500000.0,229133.95822711178,
9498968000.0,228975.13466999613,
9503436000.0,228816.42120098128,
9507904000.0,228657.81774376,
9512372000.0,228499.32422207794,
9516840000.0,228340.94055973354,
9521308000.0,228182.66668057817,
9525776000.0,228024.50250851587,
9530244000.0,227866.4479675035,
9534712000.0,227708.5029815506,
9539180000.0,227550.66747471943,
9543648000.0,227392.9413711248,
9548116000.0,227235.32459493415,
9552584000.0,227077.81707036754,
9557052000.0,226920.4187216975,
9561520000.0,226763.12947324908,
9565988000.0,226605.94924939974,
9570456000.0,226448.8779745794,
9574924000.0,226291.91557327035,
9579392000.0,226135.06197000723,
9583860000.0,225978.31708937697,
9588328000.0,225821.6808560188,
9592796000.0,225665.15319462414,
9597264000.0,225508.73402993666,
9601732000.0,225352.42328675216,
9606200000.0,225196.2208899186,
9610668000.0,225040.126764336,
9615136000.0,224884.14083495643,
9619604000.0,224728.26302678403,
9624072000.0,224572.49326487488,
9628540000.0,224416.83147433703,
9633008000.0,224261.27758033038,
9637476000.0,224105.8315080668,
9641944000.0,223950.49318280994,
9646412000.0,223795.26252987527,
9650880000.0,223640.13947463,
9655348000.0,223485.12394249314,
9659816000.0,223330.21585893532,
9664284000.0,223175.41514947885,
9668752000.0,223020.7217396977,
9673220000.0,222866.1355552174,
9677688000.0,222711.656521715,
9682156000.0,222557.28456491913,
9686624000.0,222403.0196106099,
9691092000.0,222248.86158461877,
9695560000.0,222094.81041282875,
9700028000.0,221940.8660211741,
9704496000.0,221787.0283356405,
9708964000.0,221633.2972822649,
9713432000.0,221479.6727871355,
9717900000.0,221326.15477639175,
9722368000.0,221172.74317622432,
9726836000.0,221019.437912875,
9731304000.0,220866.23891263673,
9735772000.0,220713.14610185355,
9740240000.0,220560.15940692055,
9744708000.0,220407.2787542838,
9749176000.0,220254.50407044037,
9753644000.0,220101.8352819383,
9758112000.0,219949.27231537658,
9762580000.0,219796.81509740496,
9767048000.0,219644.46355472415,
9771516000.0,219492.2176140856,
9775984000.0,219340.07720229155,
9780452000.0,219188.042246195,
9784920000.0,219036.1126726996,
9789388000.0,218884.2884087597,
9793856000.0,218732.56938138028,
9798324000.0,218580.95551761694,
9802792000.0,218429.4467445758,
9807260000.0,218278.04298941355,
9811728000.0,218126.7441793373,
9816196000.0,217975.55024160465,
9820664000.0,217824.46110352367,
9825132000.0,217673.47669245276,
9829600000.0,217522.5969358007,
9834068000.0,217371.82176102657,
9838536000.0,217221.15109563974,
9843004000.0,217070.58486719982,
9847472000.0,216920.12300331664,
9851940000.0,216769.76543165016,
9856408000.0,216619.51207991058,
9860876000.0,216469.36287585812,
9865344000.0,216319.3177473031,
9869812000.0,216169.37662210592,
9874280000.0,216019.5394281769,
9878748000.0,215869.80609347642,
9883216000.0,215720.1765460147,
9887684000.0,215570.65071385194,
9892152000.0,215421.22852509815,
9896620000.0,215271.9099079132,
9901088000.0,215122.6947905068,
9905556000.0,214973.5831011383,
9910024000.0,214824.57476811687,
9914492000.0,214675.66971980137,
9918960000.0,214526.86788460027,
9923428000.0,214378.1691909717,
9927896000.0,214229.5735674234,
9932364000.0,214081.08094251258,
9936832000.0,213932.69124484604,
9941300000.0,213784.40440308006,
9945768000.0,213636.2203459204,
9950236000.0,213488.13900212213,
9954704000.0,213340.1603004898,
9959172000.0,213192.28416987733,
9963640000.0,213044.51053918785,
9968108000.0,212896.83933737382,
9972576000.0,212749.27049343698,
9977044000.0,212601.80393642827,
9981512000.0,212454.4395954478,
9985980000.0,212307.17739964477,
9990448000.0,212160.01727821757,
9994916000.0,212012.95916041362,
9999384000.0,211866.0029755294,
10003852000.0,211719.14865291043,
10008320000.0,211572.3961219511,
10012788000.0,211425.74531209486,
10017256000.0,211279.196152834,
10021724000.0,211132.7485737097,
10026192000.0,210986.40250431196,
10030660000.0,210840.15787427963,
10035128000.0,210694.01461330024,
10039596000.0,210547.97265111018,
10044064000.0,210402.03191749446,
10048532000.0,210256.19234228675,
10053000000.0,210110.45385536944,
10057468000.0,209964.81638667342,
10061936000.0,209819.27986617823,
10066404000.0,209673.84422391187,
10070872000.0,209528.5093899509,
10075340000.0,209383.2752944203,
10079808000.0,209238.14186749357,
10084276000.0,209093.10903939253,
10088744000.0,208948.17674038737,
10093212000.0,208803.34490079663,
10097680000.0,208658.61345098715,
10102148000.0,208513.98232137406,
10106616000.0,208369.4514424207,
10111084000.0,208225.02074463855,
10115552000.0,208080.69015858736,
10120020000.0,207936.45961487497,
10124488000.0,207792.3290441573,
10128956000.0,207648.29837713836,
10133424000.0,207504.36754457018,
10137892000.0,207360.53647725278,
10142360000.0,207216.80510603418,
10146828000.0,207073.1733618103,
10151296000.0,206929.64117552497,
10155764000.0,206786.20847816986,
10160232000.0,206642.87520078453,
10164700000.0,206499.6412744563,
10169168000.0,206356.50663032028,
10173636000.0,206213.47119955928,
10178104000.0,206070.53491340383,
10182572000.0,205927.69770313211,
10187040000.0,205784.95950007,
10191508000.0,205642.3202355909,
10195976000.0,205499.7798411158,
10200444000.0,205357.33824811323,
10204912000.0,205214.99538809925,
10209380000.0,205072.75119263737,
10213848000.0,204930.60559333852,
10218316000.0,204788.55852186106,
10222784000.0,204646.6099099107,
10227252000.0,204504.7596892405,
10231720000.0,204363.00779165083,
10236188000.0,204221.3541489893,
10240656000.0,204079.7986931508,
10245124000.0,203938.3413560774,
10249592000.0,203796.98206975838,
10254060000.0,203655.7207662301,
10258528000.0,203514.5573775761,
10262996000.0,203373.49183592692,
10267464000.0,203232.52407346023,
10271932000.0,203091.65402240062,
10276400000.0,202950.88161501972,
10280868000.0,202810.20678363612,
10285336000.0,202669.62946061528,
10289804000.0,202529.1495783695,
10294272000.0,202388.76706935806,
10298740000.0,202248.48186608692,
10303208000.0,202108.2939011089,
10307676000.0,201968.20310702358,
10312144000.0,201828.20941647718,
10316612000.0,201688.31276216268,
10321080000.0,201548.51307681968,
10325548000.0,201408.81029323445,
10330016000.0,201269.20434423976,
10334484000.0,201129.695162715,
10338952000.0,200990.2826815861,
10343420000.0,200850.96683382543,
10347888000.0,200711.74755245182,
10352356000.0,200572.6247705306,
10356824000.0,200433.59842117337,
10361292000.0,200294.66843753826,
10365760000.0,200155.8347528296,
10370228000.0,200017.09730029805,
10374696000.0,199878.45601324056,
10379164000.0,199739.91082500032,
10383632000.0,199601.4616689667,
10388100000.0,199463.1084785752,
10392568000.0,199324.85118730753,
10397036000.0,199186.68972869153,
10401504000.0,199048.62403630101,
10405972000.0,198910.65404375593,
10410440000.0,198772.77968472216,
10414908000.0,198635.00089291163,
10419376000.0,198497.31760208218,
10423844000.0,198359.7297460376,
10428312000.0,198222.2372586275,
10432780000.0,198084.8400737474,
10437248000.0,197947.5381253386,
10441716000.0,197810.33134738822,
10446184000.0,197673.21967392915,
10450652000.0,197536.20303903997,
10455120000.0,197399.28137684494,
10459588000.0,197262.454621514,
10464056000.0,197125.7227072628,
10468524000.0,196989.0855683524,
10472992000.0,196852.54313908963,
10477460000.0,196716.0953538267,
10481928000.0,196579.74214696145,
10486396000.0,196443.48345293707,
10490864000.0,196307.3192062423,
10495332000.0,196171.24934141123,
10499800000.0,196035.2737930233,
10504268000.0,195899.3924957034,
10508736000.0,195763.6053841216,
10513204000.0,195627.91239299334,
10517672000.0,195492.31345707932,
10522140000.0,195356.8085111854,
10526608000.0,195221.3974901627,
10531076000.0,195086.0803289074,
10535544000.0,194950.85696236094,
10540012000.0,194815.72732550974,
10544480000.0,194680.69135338534,
10548948000.0,194545.74898106427,
10553416000.0,194410.9001436681,
10557884000.0,194276.14477636342,
10562352000.0,194141.48281436163,
10566820000.0,194006.91419291912,
10571288000.0,193872.43884733718,
10575756000.0,193738.05671296187,
10580224000.0,193603.76772518412,
10584692000.0,193469.57181943962,
10589160000.0,193335.46893120883,
10593628000.0,193201.45899601694,
10598096000.0,193067.54194943377,
10602564000.0,192933.71772707388,
10607032000.0,192799.9862645964,
10611500000.0,192666.3474977051,
10615968000.0,192532.80136214828,
10620436000.0,192399.3477937188,
10624904000.0,192265.986728254,
10629372000.0,192132.71810163575,
10633840000.0,191999.5418497903,
10638308000.0,191866.45790868832,
10642776000.0,191733.4662143449,
10647244000.0,191600.56670281943,
10651712000.0,191467.75931021568,
10656180000.0,191335.04397268168,
10660648000.0,191202.4206264097,
10665116000.0,191069.88920763627,
10669584000.0,190937.4496526421,
10674052000.0,190805.10189775206,
10678520000.0,190672.8458793352,
10682988000.0,190540.6815338046,
10687456000.0,190408.60879761746,
10691924000.0,190276.62760727506,
10696392000.0,190144.73789932262,
10700860000.0,190012.9396103494,
10705328000.0,189881.23267698858,
10709796000.0,189749.61703591727,
10714264000.0,189618.0926238565,
10718732000.0,189486.6593775711,
10723200000.0,189355.31723386984,
10727668000.0,189224.06612960514,
10732136000.0,189092.9060016733,
10736604000.0,188961.83678701436,
10741072000.0,188830.85842261201,
10745540000.0,188699.97084549366,
10750008000.0,188569.17399273036,
10754476000.0,188438.46780143678,
10758944000.0,188307.8522087712,
10763412000.0,188177.32715193537,
10767880000.0,188046.8925681747,
10772348000.0,187916.54839477802,
10776816000.0,187786.2945690776,
10781284000.0,187656.13102844925,
10785752000.0,187526.0577103121,
10790220000.0,187396.07455212867,
10794688000.0,187266.18149140486,
10799156000.0,187136.37846568986,
10803624000.0,187006.66541257617,
10808092000.0,186877.04226969954,
10812560000.0,186747.5089747389,
10817028000.0,186618.06546541647,
10821496000.0,186488.71167949756,
10825964000.0,186359.44755479065,
10830432000.0,186230.27302914733,
10834900000.0,186101.18804046226,
10839368000.0,185972.19252667317,
10843836000.0,185843.28642576074,
10848304000.0,185714.46967574873,
10852772000.0,185585.7422147038,
10857240000.0,185457.10398073553,
10861708000.0,185328.55491199647,
10866176000.0,185200.09494668196,
10870644000.0,185071.72402303023,
10875112000.0,184943.4420793223,
10879580000.0,184815.24905388197,
10884048000.0,184687.14488507577,
10888516000.0,184559.12951131302,
10892984000.0,184431.20287104565,
10897452000.0,184303.3649027683,
10901920000.0,184175.61554501826,
10906388000.0,184047.95473637534,
10910856000.0,183920.382415462,
10915324000.0,183792.8985209432,
10919792000.0,183665.50299152647,
10924260000.0,183538.19576596178,
10928728000.0,183410.97678304155,
10933196000.0,183283.84598160064,
10937664000.0,183156.8033005163,
10942132000.0,183029.84867870816,
10946600000.0,182902.9820551382,
10951068000.0,182776.20336881067,
10955536000.0,182649.51255877214,
10960004000.0,182522.90956411138,
10964472000.0,182396.39432395942,
10968940000.0,182269.96677748946,
10973408000.0,182143.6268639169,
10977876000.0,182017.37452249922,
10982344000.0,181891.209692536,
10986812000.0,181765.132313369,
10991280000.0,181639.14232438186,
10995748000.0,181513.23966500038,
11000216000.0,181387.42427469228,
11004684000.0,181261.69609296724,
11009152000.0,181136.05505937687,
11013620000.0,181010.5011135147,
11018088000.0,180885.03419501614,
11022556000.0,180759.65424355838,
11027024000.0,180634.36119886048,
11031492000.0,180509.15500068324,
11035960000.0,180384.03558882925,
11040428000.0,180259.00290314283,
11044896000.0,180134.05688350997,
11049364000.0,180009.19746985834,
11053832000.0,179884.42460215723,
11058300000.0,179759.7382204176,
11062768000.0,179635.13826469192,
11067236000.0,179510.62467507424,
11071704000.0,179386.19739170017,
11076172000.0,179261.85635474673,
11080640000.0,179137.6015044325,
11085108000.0,179013.43278101744,
11089576000.0,178889.35012480294,
11094044000.0,178765.3534761317,
11098512000.0,178641.44277538793,
11102980000.0,178517.617962997,
11107448000.0,178393.87897942567,
11111916000.0,178270.22576518194,
11116384000.0,178146.65826081502,
11120852000.0,178023.17640691536,
11125320000.0,177899.78014411457,
11129788000.0,177776.46941308543,
11134256000.0,177653.24415454184,
11138724000.0,177530.10430923878,
11143192000.0,177407.04981797232,
11147660000.0,177284.08062157955,
11152128000.0,177161.19666093853,
11156596000.0,177038.39787696837,
11161064000.0,176915.68421062912,
11165532000.0,176793.0556029217,
11170000000.0,176670.51199488796,
11174468000.0,176548.05332761063,
11178936000.0,176425.67954221324,
11183404000.0,176303.3905798602,
11187872000.0,176181.1863817566,
11192340000.0,176059.06688914838,
11196808000.0,175937.03204332216,
11201276000.0,175815.08178560526,
11205744000.0,175693.21605736564,
11210212000.0,175571.43480001198,
11214680000.0,175449.7379549935,
11219148000.0,175328.1254638,
11223616000.0,175206.59726796192,
11228084000.0,175085.15330905013,
11232552000.0,174963.79352867606,
11237020000.0,174842.5178684916,
11241488000.0,174721.32627018905,
11245956000.0,174600.21867550118,
11250424000.0,174479.1950262011,
11254892000.0,174358.25526410234,
11259360000.0,174237.39933105867,
11263828000.0,174116.62716896425,
11268296000.0,173995.93871975347,
11272764000.0,173875.33392540098,
11277232000.0,173754.81272792167,
11281700000.0,173634.37506937058,
11286168000.0,173514.02089184296,
11290636000.0,173393.75013747416,
11295104000.0,173273.56274843964,
11299572000.0,173153.45866695498,
11304040000.0,173033.43783527578,
11308508000.0,172913.50019569765,
11312976000.0,172793.64569055624,
11317444000.0,172673.87426222715,
11321912000.0,172554.18585312593,
11326380000.0,172434.58040570802,
11330848000.0,172315.05786246876,
11335316000.0,172195.61816594336,
11339784000.0,172076.26125870686,
11344252000.0,171956.9870833741,
11348720000.0,171837.79558259968,
11353188000.0,171718.68669907795,
11357656000.0,171599.66037554303,
11362124000.0,171480.71655476867,
11366592000.0,171361.85517956835,
11371060000.0,171243.0761927951,
11375528000.0,171124.37953734165,
11379996000.0,171005.76515614026,
11384464000.0,170887.23299216278,
11388932000.0,170768.78298842057,
11393400000.0,170650.4150879645,
11397868000.0,170532.1292338849,
11402336000.0,170413.92536931153,
11406804000.0,170295.80343741365,
11411272000.0,170177.76338139983,
11415740000.0,170059.805144518,
11420208000.0,169941.9286700555,
11424676000.0,169824.13390133894,
11429144000.0,169706.4207817342,
11433612000.0,169588.78925464643,
11438080000.0,169471.23926352,
11442548000.0,169353.77075183849,
11447016000.0,169236.38366312467,
11451484000.0,169119.07794094042,
11455952000.0,169001.85352888677,
11460420000.0,168884.71037060383,
11464888000.0,168767.64840977077,
11469356000.0,168650.66759010582,
11473824000.0,168533.7678553662,
11478292000.0,168416.9491493481,
11482760000.0,168300.21141588673,
11487228000.0,168183.55459885616,
11491696000.0,168066.97864216942,
11496164000.0,167950.48348977836,
11500632000.0,167834.06908567375,
11505100000.0,167717.7353738851,
11509568000.0,167601.4822984808,
11514036000.0,167485.30980356794,
11518504000.0,167369.21783329238,
11522972000.0,167253.2063318387,
11527440000.0,167137.2752434302,
11531908000.0,167021.42451232873,
11536376000.0,166905.6540828349,
11540844000.0,166789.96389928786,
11545312000.0,166674.35390606537,
11549780000.0,166558.82404758374,
11554248000.0,166443.37426829778,
11558716000.0,166328.00451270083,
11563184000.0,166212.71472532468,
11567652000.0,166097.5048507396,
11572120000.0,165982.3748335543,
11576588000.0,165867.32461841576,
11581056000.0,165752.3541500095,
11585524000.0,165637.46337305923,
11589992000.0,165522.6522323271,
11594460000.0,165407.92067261346,
11598928000.0,165293.26863875694,
11603396000.0,165178.69607563445,
11607864000.0,165064.20292816104,
11612332000.0,164949.78914129,
11616800000.0,164835.45466001277,
11621268000.0,164721.19942935885,
11625736000.0,164607.02339439595,
11630204000.0,164492.92650022975,
11634672000.0,164378.90869200407,
11639140000.0,164264.9699149007,
11643608000.0,164151.11011413942,
11648076000.0,164037.329234978,
11652544000.0,163923.6272227122,
11657012000.0,163810.00402267562,
11661480000.0,163696.45958023978,
11665948000.0,163582.9938408141,
11670416000.0,163469.60674984579,
11674884000.0,163356.2982528199,
11679352000.0,163243.06829525923,
11683820000.0,163129.91682272442,
