Time (years),Data_1,Data_2
13882.5,100000.0,99999.99999999996
13883.0,100000.0,99999.99999999996
13883.5,100000.0,99999.99999999996
13884.0,100000.0,99999.99999999996
13884.5,100000.0,99999.99999999996
13885.0,100000.0,99999.99999999996
13885.5,100000.0,99999.99999999996
13886.0,100000.0,99999.99999999996
13886.5,100000.0,99999.99999999996
13887.0,100000.0,99999.99999999996
13887.5,100000.0,99999.99999999996
13888.0,100000.0,99999.99999999996
13888.5,100000.0,99999.99999999996
13889.0,100000.0,99999.99999999996
13889.5,100000.0,99999.99999999996
13890.0,100000.0,99999.99999999996
13890.5,100000.0,99999.99999999996
13891.0,100000.0,99999.99999999996
13891.5,100000.0,99999.99999999996
13892.0,100000.0,99999.99999999996
13892.5,100000.0,99999.99999999996
13893.0,100000.0,99999.99999999996
13893.5,100000.0,99999.99999999996
13894.0,100000.0,99999.99999999996
13894.5,100000.0,99999.99999999996
13895.0,100000.0,99999.99999999996
13895.5,100000.0,99999.99999999996
13896.0,100000.0,99999.99999999996
13896.5,100000.0,99999.99999999996
13897.0,100000.0,99999.99999999996
13897.5,100000.0,99999.99999999996
13898.0,100000.0,99999.99999999996
13898.5,100000.0,99999.99999999996
13899.0,100000.0,99999.99999999996
13899.5,100000.0,99999.99999999996
13900.0,100000.0,99999.99999999996
13900.5,100000.0,99999.99999999996
13901.0,100000.0,99999.99999999996
13901.5,100000.0,99999.99999999996
13902.0,100000.0,99999.99999999996
13902.5,100000.0,99999.99999999996
13903.0,100000.0,99999.99999999996
13903.5,100000.0,99999.99999999996
13904.0,100000.0,99999.99999999996
13904.5,100000.0,99999.99999999996
13905.0,100000.0,99999.99999999996
13905.5,100000.0,99999.99999999996
13906.0,100000.0,99999.99999999996
13906.5,100000.0,99999.99999999996
13907.0,100000.0,99999.99999999996
13907.5,100000.0,99999.99999999996
13908.0,100000.0,99999.99999999996
13908.5,100000.0,99999.99999999996
13909.0,100000.0,99999.99999999996
13909.5,100000.0,99999.99999999996
13910.0,100000.0,99999.99999999996
13910.5,100000.0,99999.99999999996
13911.0,100000.0,99999.99999999996
13911.5,100000.0,99999.99999999996
13912.0,100000.0,99999.99999999996
13912.5,100000.0,99999.99999999996
13913.0,100000.0,99999.99999999996
13913.5,100000.0,99999.99999999996
13914.0,100000.0,99999.99999999996
13914.5,100000.0,99999.99999999996
13915.0,100000.0,99999.99999999996
13915.5,100000.0,99999.99999999996
13916.0,100000.0,99999.99999999996
13916.5,100000.0,99999.99999999996
13917.0,100000.0,99999.99999999996
13917.5,100000.0,99999.99999999996
13918.0,100000.0,99999.99999999996
13918.5,100000.0,99999.99999999996
13919.0,100000.0,99999.99999999996
13919.5,100000.0,99999.99999999996
13920.0,100000.0,99999.99999999996
13920.5,100000.0,99999.99999999996
13921.0,100000.0,99999.99999999996
13921.5,100000.0,99999.99999999996
13922.0,100000.0,99999.99999999996
13922.5,100000.0,99999.99999999996
13923.0,100000.0,99999.99999999996
13923.5,100000.0,99999.99999999996
13924.0,100000.0,99999.99999999996
13924.5,100000.0,99999.99999999996
13925.0,100000.0,99999.99999999996
13925.5,100000.0,99999.99999999996
13926.0,100000.0,99999.99999999996
13926.5,100000.0,99999.99999999996
13927.0,100000.0,99999.99999999996
13927.5,100000.0,99999.99999999996
13928.0,100000.0,99999.99999999996
13928.5,100000.0,99999.99999999996
13929.0,100000.0,99999.99999999996
13929.5,100000.0,99999.99999999996
13930.0,100000.0,99999.99999999996
13930.5,100000.0,99999.99999999996
13931.0,100000.0,99999.99999999996
13931.5,100000.0,99999.99999999996
13932.0,100000.0,99999.99999999996
13932.5,100000.0,99999.99999999996
13933.0,100000.0,99999.99999999996
13933.5,100000.0,99999.99999999996
13934.0,100000.0,99999.99999999996
13934.5,100000.0,99999.99999999996
13935.0,100000.0,99999.99999999996
13935.5,100000.0,99999.99999999996
13936.0,100000.0,99999.99999999996
13936.5,100000.0,99999.99999999996
13937.0,100000.0,99999.99999999996
13937.5,100000.0,99999.99999999996
13938.0,100000.0,99999.99999999996
13938.5,100000.0,99999.99999999996
13939.0,100000.0,99999.99999999996
13939.5,100000.0,99999.99999999996
13940.0,100000.0,99999.99999999996
13940.5,100000.0,99999.99999999996
13941.0,100000.0,99999.99999999996
13941.5,100000.0,99999.99999999996
13942.0,100000.0,99999.99999999996
13942.5,100000.0,99999.99999999996
13943.0,100000.0,99999.99999999996
13943.5,100000.0,99999.99999999996
13944.0,100000.0,99999.99999999996
13944.5,100000.0,99999.99999999996
13945.0,100000.0,99999.99999999996
13945.5,100000.0,99999.99999999996
13946.0,100000.0,99999.99999999996
13946.5,100000.0,99999.99999999996
13947.0,100000.0,99999.99999999996
13947.5,100000.0,99999.99999999996
13948.0,100000.0,99999.99999999996
13948.5,100000.0,99999.99999999996
13949.0,100000.0,99999.99999999996
13949.5,100000.0,99999.99999999996
13950.0,100000.0,99999.99999999996
13950.5,100000.0,99999.99999999996
13951.0,100000.0,99999.99999999996
13951.5,100000.0,99999.99999999996
13952.0,100000.0,99999.99999999996
13952.5,100000.0,99999.99999999996
13953.0,100000.0,99999.99999999996
13953.5,100000.0,99999.99999999996
13954.0,100000.0,99999.99999999996
13954.5,100000.0,99999.99999999996
13955.0,100000.0,99999.99999999996
13955.5,100000.0,99999.99999999996
13956.0,100000.0,99999.99999999996
13956.5,100000.0,99999.99999999996
13957.0,100000.0,99999.99999999996
13957.5,100000.0,99999.99999999996
13958.0,100000.0,99999.99999999996
13958.5,100000.0,99999.99999999996
13959.0,100000.0,99999.99999999996
13959.5,100000.0,99999.99999999996
13960.0,100000.0,99999.99999999996
13960.5,100000.0,99999.99999999996
13961.0,100000.0,99999.99999999996
13961.5,100000.0,99999.99999999996
13962.0,100000.0,99999.99999999996
13962.5,100000.0,99999.99999999996
13963.0,100000.0,99999.99999999996
13963.5,100000.0,99999.99999999996
13964.0,100000.0,99999.99999999996
13964.5,100000.0,99999.99999999996
13965.0,100000.0,99999.99999999996
13965.5,100000.0,99999.99999999996
13966.0,100000.0,99999.99999999996
13966.5,100000.0,99999.99999999996
13967.0,100000.0,99999.99999999996
13967.5,100000.0,99999.99999999996
13968.0,100000.0,99999.99999999996
13968.5,100000.0,99999.99999999996
13969.0,100000.0,99999.99999999996
13969.5,100000.0,99999.99999999996
13970.0,100000.0,99999.99999999996
13970.5,100000.0,99999.99999999996
13971.0,100000.0,99999.99999999996
13971.5,100000.0,99999.99999999996
13972.0,100000.0,99999.99999999996
13972.5,100000.0,99999.99999999996
13973.0,100000.0,99999.99999999996
13973.5,100000.0,99999.99999999996
13974.0,100000.0,99999.99999999996
13974.5,100000.0,99999.99999999996
13975.0,100000.0,99999.99999999996
13975.5,100000.0,99999.99999999996
13976.0,100000.0,99999.99999999996
13976.5,100000.0,99999.99999999996
13977.0,100000.0,99999.99999999996
13977.5,100000.0,99999.99999999996
13978.0,100000.0,99999.99999999996
13978.5,100000.0,99999.99999999996
13979.0,100000.0,99999.99999999996
13979.5,100000.0,99999.99999999996
13980.0,100000.0,99999.99999999996
13980.5,100000.0,99999.99999999996
13981.0,100000.0,99999.99999999996
13981.5,100000.0,99999.99999999996
13982.0,100000.0,99999.99999999996
13982.5,100000.0,99999.99999999996
13983.0,100000.0,99999.99999999996
13983.5,100000.0,99999.99999999996
13984.0,100000.0,99999.99999999996
13984.5,100000.0,99999.99999999996
13985.0,100000.0,99999.99999999996
13985.5,100000.0,99999.99999999996
13986.0,100000.0,99999.99999999996
13986.5,100000.0,99999.99999999996
13987.0,100000.0,99999.99999999996
13987.5,100000.0,99999.99999999996
13988.0,100000.0,99999.99999999996
13988.5,100000.0,99999.99999999996
13989.0,100000.0,99999.99999999996
13989.5,100000.0,99999.99999999996
13990.0,100000.0,99999.99999999996
13990.5,100000.0,99999.99999999996
13991.0,100000.0,99999.99999999996
13991.5,100000.0,99999.99999999996
13992.0,100000.0,99999.99999999996
13992.5,100000.0,99999.99999999996
13993.0,100000.0,99999.99999999996
13993.5,100000.0,99999.99999999996
13994.0,100000.0,99999.99999999996
13994.5,100000.0,99999.99999999996
13995.0,100000.0,99999.99999999996
13995.5,100000.0,99999.99999999996
13996.0,100000.0,99999.99999999996
13996.5,100000.0,99999.99999999996
13997.0,100000.0,99999.99999999996
13997.5,100000.0,99999.99999999996
13998.0,100000.0,99999.99999999996
13998.5,100000.0,99999.99999999996
13999.0,100000.0,99999.99999999996
13999.5,100000.0,99999.99999999996
14000.0,100000.0,99999.99999999996
14000.5,100000.0,99999.99999999996
14001.0,100000.0,99999.99999999996
14001.5,100000.0,99999.99999999996
14002.0,100000.0,99999.99999999996
14002.5,100000.0,99999.99999999996
14003.0,100000.0,99999.99999999996
14003.5,100000.0,99999.99999999996
14004.0,100000.0,99999.99999999996
14004.5,100000.0,99999.99999999996
14005.0,100000.0,99999.99999999996
14005.5,100000.0,99999.99999999996
14006.0,100000.0,99999.99999999996
14006.5,100000.0,99999.99999999996
14007.0,100000.0,99999.99999999996
14007.5,100000.0,99999.99999999996
14008.0,100000.0,99999.99999999996
14008.5,100000.0,99999.99999999996
14009.0,100000.0,99999.99999999996
14009.5,100000.0,99999.99999999996
14010.0,100000.0,99999.99999999996
14010.5,100000.0,99999.99999999996
14011.0,100000.0,99999.99999999996
14011.5,100000.0,99999.99999999996
14012.0,100000.0,99999.99999999996
14012.5,100000.0,99999.99999999996
14013.0,100000.0,99999.99999999996
14013.5,100000.0,99999.99999999996
14014.0,100000.0,99999.99999999996
14014.5,100000.0,99999.99999999996
14015.0,100000.0,99999.99999999996
14015.5,100000.0,99999.99999999996
14016.0,100000.0,99999.99999999996
14016.5,100000.0,99999.99999999996
14017.0,100000.0,99999.99999999996
14017.5,100000.0,99999.99999999996
14018.0,100000.0,99999.99999999996
14018.5,100000.0,99999.99999999996
14019.0,100000.0,99999.99999999996
14019.5,100000.0,99999.99999999996
14020.0,100000.0,99999.99999999996
14020.5,100000.0,99999.99999999996
14021.0,100000.0,99999.99999999996
14021.5,100000.0,99999.99999999996
14022.0,100000.0,99999.99999999996
14022.5,100000.0,99999.99999999996
14023.0,100000.0,99999.99999999996
14023.5,100000.0,99999.99999999996
14024.0,100000.0,99999.99999999996
14024.5,100000.0,99999.99999999996
14025.0,100000.0,99999.99999999996
14025.5,100000.0,99999.99999999996
14026.0,100000.0,99999.99999999996
14026.5,100000.0,99999.99999999996
14027.0,100000.0,99999.99999999996
14027.5,100000.0,99999.99999999996
14028.0,100000.0,99999.99999999996
14028.5,100000.0,99999.99999999996
14029.0,100000.0,99999.99999999996
14029.5,100000.0,99999.99999999996
14030.0,100000.0,99999.99999999996
14030.5,100000.0,99999.99999999996
14031.0,100000.0,99999.99999999996
14031.5,100000.0,99999.99999999996
14032.0,100000.0,99999.99999999996
14032.5,100000.0,99999.99999999996
14033.0,100000.0,99999.99999999996
14033.5,100000.0,99999.99999999996
14034.0,100000.0,99999.99999999996
14034.5,100000.0,99999.99999999996
14035.0,100000.0,99999.99999999996
14035.5,100000.0,99999.99999999996
14036.0,100000.0,99999.99999999996
14036.5,100000.0,99999.99999999996
14037.0,100000.0,99999.99999999996
14037.5,100000.0,99999.99999999996
14038.0,100000.0,99999.99999999996
14038.5,100000.0,99999.99999999996
14039.0,100000.0,99999.99999999996
14039.5,100000.0,99999.99999999996
14040.0,100000.0,99999.99999999996
14040.5,100000.0,99999.99999999996
14041.0,100000.0,99999.99999999996
14041.5,100000.0,99999.99999999996
14042.0,100000.0,99999.99999999996
14042.5,100000.0,99999.99999999996
14043.0,100000.0,99999.99999999996
14043.5,100000.0,99999.99999999996
14044.0,100000.0,99999.99999999996
14044.5,100000.0,99999.99999999996
14045.0,100000.0,99999.99999999996
14045.5,100000.0,99999.99999999996
14046.0,100000.0,99999.99999999996
14046.5,100000.0,99999.99999999996
14047.0,100000.0,99999.99999999996
14047.5,100000.0,99999.99999999996
14048.0,100000.0,99999.99999999996
14048.5,100000.0,99999.99999999996
14049.0,100000.0,99999.99999999996
14049.5,100000.0,99999.99999999996
14050.0,100000.0,99999.99999999996
14050.5,100000.0,99999.99999999996
14051.0,100000.0,99999.99999999996
14051.5,100000.0,99999.99999999996
14052.0,100000.0,99999.99999999996
14052.5,100000.0,99999.99999999996
14053.0,100000.0,99999.99999999996
14053.5,100000.0,99999.99999999996
14054.0,100000.0,99999.99999999996
14054.5,100000.0,99999.99999999996
14055.0,100000.0,99999.99999999996
14055.5,100000.0,99999.99999999996
14056.0,100000.0,99999.99999999996
14056.5,100000.0,99999.99999999996
14057.0,100000.0,99999.99999999996
14057.5,100000.0,99999.99999999996
14058.0,100000.0,99999.99999999996
14058.5,100000.0,99999.99999999996
14059.0,100000.0,99999.99999999996
14059.5,100000.0,99999.99999999996
14060.0,100000.0,99999.99999999996
14060.5,100000.0,99999.99999999996
14061.0,100000.0,99999.99999999996
14061.5,100000.0,99999.99999999996
14062.0,100000.0,99999.99999999996
14062.5,100000.0,99999.99999999996
14063.0,100000.0,99999.99999999996
14063.5,100000.0,99999.99999999996
14064.0,100000.0,99999.99999999996
14064.5,100000.0,99999.99999999996
14065.0,100000.0,99999.99999999996
14065.5,100000.0,99999.99999999996
14066.0,100000.0,99999.99999999996
14066.5,100000.0,99999.99999999996
14067.0,100000.0,99999.99999999996
14067.5,100000.0,99999.99999999996
14068.0,100000.0,99999.99999999996
14068.5,100000.0,99999.99999999996
14069.0,100000.0,99999.99999999996
14069.5,100000.0,99999.99999999996
14070.0,100000.0,99999.99999999996
14070.5,100000.0,99999.99999999996
14071.0,100000.0,99999.99999999996
14071.5,100000.0,99999.99999999996
14072.0,100000.0,99999.99999999996
14072.5,100000.0,99999.99999999996
14073.0,100000.0,99999.99999999996
14073.5,100000.0,99999.99999999996
14074.0,100000.0,99999.99999999996
14074.5,100000.0,99999.99999999996
14075.0,100000.0,99999.99999999996
14075.5,100000.0,99999.99999999996
14076.0,100000.0,99999.99999999996
14076.5,100000.0,99999.99999999996
14077.0,100000.0,99999.99999999996
14077.5,100000.0,99999.99999999996
14078.0,100000.0,99999.99999999996
14078.5,100000.0,99999.99999999996
14079.0,100000.0,99999.99999999996
14079.5,100000.0,99999.99999999996
14080.0,100000.0,99999.99999999996
14080.5,100000.0,99999.99999999996
14081.0,100000.0,99999.99999999996
14081.5,100000.0,99999.99999999996
14082.0,100000.0,99999.99999999996
14082.5,100000.0,99999.99999999996
14083.0,100000.0,99999.99999999996
14083.5,100000.0,99999.99999999996
14084.0,100000.0,99999.99999999996
14084.5,100000.0,99999.99999999996
14085.0,100000.0,99999.99999999996
14085.5,100000.0,99999.99999999996
14086.0,100000.0,99999.99999999996
14086.5,100000.0,99999.99999999996
14087.0,100000.0,99999.99999999996
14087.5,100000.0,99999.99999999996
14088.0,100000.0,99999.99999999996
14088.5,100000.0,99999.99999999996
14089.0,100000.0,99999.99999999996
14089.5,100000.0,99999.99999999996
14090.0,100000.0,99999.99999999996
14090.5,100000.0,99999.99999999996
14091.0,100000.0,99999.99999999996
14091.5,100000.0,99999.99999999996
14092.0,100000.0,99999.99999999996
14092.5,100000.0,99999.99999999996
14093.0,100000.0,99999.99999999996
14093.5,100000.0,99999.99999999996
14094.0,100000.0,99999.99999999996
14094.5,100000.0,99999.99999999996
14095.0,100000.0,99999.99999999996
14095.5,100000.0,99999.99999999996
14096.0,100000.0,99999.99999999996
14096.5,100000.0,99999.99999999996
14097.0,100000.0,99999.99999999996
14097.5,100000.0,99999.99999999996
14098.0,100000.0,99999.99999999996
14098.5,100000.0,99999.99999999996
14099.0,100000.0,99999.99999999996
14099.5,100000.0,99999.99999999996
14100.0,100000.0,99999.99999999996
14100.5,100000.0,99999.99999999996
14101.0,100000.0,99999.99999999996
14101.5,100000.0,99999.99999999996
14102.0,100000.0,99999.99999999996
14102.5,100000.0,99999.99999999996
14103.0,100000.0,99999.99999999996
14103.5,100000.0,99999.99999999996
14104.0,100000.0,99999.99999999996
14104.5,100000.0,99999.99999999996
14105.0,100000.0,99999.99999999996
14105.5,100000.0,99999.99999999996
14106.0,100000.0,99999.99999999996
14106.5,100000.0,99999.99999999996
14107.0,100000.0,99999.99999999996
14107.5,100000.0,99999.99999999996
14108.0,100000.0,99999.99999999996
14108.5,100000.0,99999.99999999996
14109.0,100000.0,99999.99999999996
14109.5,100000.0,99999.99999999996
14110.0,100000.0,99999.99999999996
14110.5,100000.0,99999.99999999996
14111.0,100000.0,99999.99999999996
14111.5,100000.0,99999.99999999996
14112.0,100000.0,99999.99999999996
14112.5,100000.0,99999.99999999996
14113.0,100000.0,99999.99999999996
14113.5,100000.0,99999.99999999996
14114.0,100000.0,99999.99999999996
14114.5,100000.0,99999.99999999996
14115.0,100000.0,99999.99999999996
14115.5,100000.0,99999.99999999996
14116.0,100000.0,99999.99999999996
14116.5,100000.0,99999.99999999996
14117.0,100000.0,99999.99999999996
14117.5,100000.0,99999.99999999996
14118.0,100000.0,99999.99999999996
14118.5,100000.0,99999.99999999996
14119.0,100000.0,99999.99999999996
14119.5,100000.0,99999.99999999996
14120.0,100000.0,99999.99999999996
14120.5,100000.0,99999.99999999996
14121.0,100000.0,99999.99999999996
14121.5,100000.0,99999.99999999996
14122.0,100000.0,99999.99999999996
14122.5,100000.0,99999.99999999996
14123.0,100000.0,99999.99999999996
14123.5,100000.0,99999.99999999996
14124.0,100000.0,99999.99999999996
14124.5,100000.0,99999.99999999996
14125.0,100000.0,99999.99999999996
14125.5,100000.0,99999.99999999996
14126.0,100000.0,99999.99999999996
14126.5,100000.0,99999.99999999996
14127.0,100000.0,99999.99999999996
14127.5,100000.0,99999.99999999996
14128.0,100000.0,99999.99999999996
14128.5,100000.0,99999.99999999996
14129.0,100000.0,99999.99999999996
14129.5,100000.0,99999.99999999996
14130.0,100000.0,99999.99999999996
14130.5,100000.0,99999.99999999996
14131.0,100000.0,99999.99999999996
14131.5,100000.0,99999.99999999996
14132.0,100000.0,99999.99999999996
14132.5,100000.0,99999.99999999996
14133.0,100000.0,99999.99999999996
14133.5,100000.0,99999.99999999996
14134.0,100000.0,99999.99999999996
14134.5,100000.0,99999.99999999996
14135.0,100000.0,99999.99999999996
14135.5,100000.0,99999.99999999996
14136.0,100000.0,99999.99999999996
14136.5,100000.0,99999.99999999996
14137.0,100000.0,99999.99999999996
14137.5,100000.0,99999.99999999996
14138.0,100000.0,99999.99999999996
14138.5,100000.0,99999.99999999996
14139.0,100000.0,99999.99999999996
14139.5,100000.0,99999.99999999996
14140.0,100000.0,99999.99999999996
14140.5,100000.0,99999.99999999996
14141.0,100000.0,99999.99999999996
14141.5,100000.0,99999.99999999996
14142.0,100000.0,99999.99999999996
14142.5,100000.0,99999.99999999996
14143.0,100000.0,99999.99999999996
14143.5,100000.0,99999.99999999996
14144.0,100000.0,99999.99999999996
14144.5,100000.0,99999.99999999996
14145.0,100000.0,99999.99999999996
14145.5,100000.0,99999.99999999996
14146.0,100000.0,99999.99999999996
14146.5,100000.0,99999.99999999996
14147.0,100000.0,99999.99999999996
14147.5,100000.0,99999.99999999996
14148.0,100000.0,99999.99999999996
14148.5,100000.0,99999.99999999996
14149.0,100000.0,99999.99999999996
14149.5,100000.0,99999.99999999996
14150.0,100000.0,99999.99999999996
14150.5,100000.0,99999.99999999996
14151.0,100000.0,99999.99999999996
14151.5,100000.0,99999.99999999996
14152.0,100000.0,99999.99999999996
14152.5,100000.0,99999.99999999996
14153.0,100000.0,99999.99999999996
14153.5,100000.0,99999.99999999996
14154.0,100000.0,99999.99999999996
14154.5,100000.0,99999.99999999996
14155.0,100000.0,99999.99999999996
14155.5,100000.0,99999.99999999996
14156.0,100000.0,99999.99999999996
14156.5,100000.0,99999.99999999996
14157.0,100000.0,99999.99999999996
14157.5,100000.0,99999.99999999996
14158.0,100000.0,99999.99999999996
14158.5,100000.0,99999.99999999996
14159.0,100000.0,99999.99999999996
14159.5,100000.0,99999.99999999996
14160.0,100000.0,99999.99999999996
14160.5,100000.0,99999.99999999996
14161.0,100000.0,99999.99999999996
14161.5,100000.0,99999.99999999996
14162.0,100000.0,99999.99999999996
14162.5,100000.0,99999.99999999996
14163.0,100000.0,99999.99999999996
14163.5,100000.0,99999.99999999996
14164.0,100000.0,99999.99999999996
14164.5,100000.0,99999.99999999996
14165.0,100000.0,99999.99999999996
14165.5,100000.0,99999.99999999996
14166.0,100000.0,99999.99999999996
14166.5,100000.0,99999.99999999996
14167.0,100000.0,99999.99999999996
14167.5,100000.0,99999.99999999996
14168.0,100000.0,99999.99999999996
14168.5,100000.0,99999.99999999996
14169.0,100000.0,99999.99999999996
14169.5,100000.0,99999.99999999996
14170.0,100000.0,99999.99999999996
14170.5,100000.0,99999.99999999996
14171.0,100000.0,99999.99999999996
14171.5,100000.0,99999.99999999996
14172.0,100000.0,99999.99999999996
14172.5,100000.0,99999.99999999996
14173.0,100000.0,99999.99999999996
14173.5,100000.0,99999.99999999996
14174.0,100000.0,99999.99999999996
14174.5,100000.0,99999.99999999996
14175.0,100000.0,99999.99999999996
14175.5,100000.0,99999.99999999996
14176.0,100000.0,99999.99999999996
14176.5,100000.0,99999.99999999996
14177.0,100000.0,99999.99999999996
14177.5,100000.0,99999.99999999996
14178.0,100000.0,99999.99999999996
14178.5,100000.0,99999.99999999996
14179.0,100000.0,99999.99999999996
14179.5,100000.0,99999.99999999996
14180.0,100000.0,99999.99999999996
14180.5,100000.0,99999.99999999996
14181.0,100000.0,99999.99999999996
14181.5,100000.0,99999.99999999996
14182.0,100000.0,99999.99999999996
14182.5,100000.0,99999.99999999996
14183.0,100000.0,99999.99999999996
14183.5,100000.0,99999.99999999996
14184.0,100000.0,99999.99999999996
14184.5,100000.0,99999.99999999996
14185.0,100000.0,99999.99999999996
14185.5,100000.0,99999.99999999996
14186.0,100000.0,99999.99999999996
14186.5,100000.0,99999.99999999996
14187.0,100000.0,99999.99999999996
14187.5,100000.0,99999.99999999996
14188.0,100000.0,99999.99999999996
14188.5,100000.0,99999.99999999996
14189.0,100000.0,99999.99999999996
14189.5,100000.0,99999.99999999996
14190.0,100000.0,99999.99999999996
14190.5,100000.0,99999.99999999996
14191.0,100000.0,99999.99999999996
14191.5,100000.0,99999.99999999996
14192.0,100000.0,99999.99999999996
14192.5,100000.0,99999.99999999996
14193.0,100000.0,99999.99999999996
14193.5,100000.0,99999.99999999996
14194.0,100000.0,99999.99999999996
14194.5,100000.0,99999.99999999996
14195.0,100000.0,99999.99999999996
14195.5,100000.0,99999.99999999996
14196.0,100000.0,99999.99999999996
14196.5,100000.0,99999.99999999996
14197.0,100000.0,99999.99999999996
14197.5,100000.0,99999.99999999996
14198.0,100000.0,99999.99999999996
14198.5,100000.0,99999.99999999996
14199.0,100000.0,99999.99999999996
14199.5,100000.0,99999.99999999996
14200.0,100000.0,99999.99999999996
14200.5,100000.0,99999.99999999996
14201.0,100000.0,99999.99999999996
14201.5,100000.0,99999.99999999996
14202.0,100000.0,99999.99999999996
14202.5,100000.0,99999.99999999996
14203.0,100000.0,99999.99999999996
14203.5,100000.0,99999.99999999996
14204.0,100000.0,99999.99999999996
14204.5,100000.0,99999.99999999996
14205.0,100000.0,99999.99999999996
14205.5,100000.0,99999.99999999996
14206.0,100000.0,99999.99999999996
14206.5,100000.0,99999.99999999996
14207.0,100000.0,99999.99999999996
14207.5,100000.0,99999.99999999996
14208.0,100000.0,99999.99999999996
14208.5,100000.0,99999.99999999996
14209.0,100000.0,99999.99999999996
14209.5,100000.0,99999.99999999996
14210.0,100000.0,99999.99999999996
14210.5,100000.0,99999.99999999996
14211.0,100000.0,99999.99999999996
14211.5,100000.0,99999.99999999996
14212.0,100000.0,99999.99999999996
14212.5,100000.0,99999.99999999996
14213.0,100000.0,99999.99999999996
14213.5,100000.0,99999.99999999996
14214.0,100000.0,99999.99999999996
14214.5,100000.0,99999.99999999996
14215.0,100000.0,99999.99999999996
14215.5,100000.0,99999.99999999996
14216.0,100000.0,99999.99999999996
14216.5,100000.0,99999.99999999996
14217.0,100000.0,99999.99999999996
14217.5,100000.0,99999.99999999996
14218.0,100000.0,99999.99999999996
14218.5,100000.0,99999.99999999996
14219.0,100000.0,99999.99999999996
14219.5,100000.0,99999.99999999996
14220.0,100000.0,99999.99999999996
14220.5,100000.0,99999.99999999996
14221.0,100000.0,99999.99999999996
14221.5,100000.0,99999.99999999996
14222.0,100000.0,99999.99999999996
14222.5,100000.0,99999.99999999996
14223.0,100000.0,99999.99999999996
14223.5,100000.0,99999.99999999996
14224.0,100000.0,99999.99999999996
14224.5,100000.0,99999.99999999996
14225.0,100000.0,99999.99999999996
14225.5,100000.0,99999.99999999996
14226.0,100000.0,99999.99999999996
14226.5,100000.0,99999.99999999996
14227.0,100000.0,99999.99999999996
14227.5,100000.0,99999.99999999996
14228.0,100000.0,99999.99999999996
14228.5,100000.0,99999.99999999996
14229.0,100000.0,99999.99999999996
14229.5,100000.0,99999.99999999996
14230.0,100000.0,99999.99999999996
14230.5,100000.0,99999.99999999996
14231.0,100000.0,99999.99999999996
14231.5,100000.0,99999.99999999996
14232.0,100000.0,99999.99999999996
14232.5,100000.0,99999.99999999996
14233.0,100000.0,99999.99999999996
14233.5,100000.0,99999.99999999996
14234.0,100000.0,99999.99999999996
14234.5,100000.0,99999.99999999996
14235.0,100000.0,99999.99999999996
14235.5,100000.0,99999.99999999996
14236.0,100000.0,99999.99999999996
14236.5,100000.0,99999.99999999996
14237.0,100000.0,99999.99999999996
14237.5,100000.0,99999.99999999996
14238.0,100000.0,99999.99999999996
14238.5,100000.0,99999.99999999996
14239.0,100000.0,99999.99999999996
14239.5,100000.0,99999.99999999996
14240.0,100000.0,99999.99999999996
14240.5,100000.0,99999.99999999996
14241.0,100000.0,99999.99999999996
14241.5,100000.0,99999.99999999996
14242.0,100000.0,99999.99999999996
14242.5,100000.0,99999.99999999996
14243.0,100000.0,99999.99999999996
14243.5,100000.0,99999.99999999996
14244.0,100000.0,99999.99999999996
14244.5,100000.0,99999.99999999996
14245.0,100000.0,99999.99999999996
14245.5,100000.0,99999.99999999996
14246.0,100000.0,99999.99999999996
14246.5,100000.0,99999.99999999996
14247.0,100000.0,99999.99999999996
14247.5,100000.0,99999.99999999996
14248.0,100000.0,99999.99999999996
14248.5,100000.0,99999.99999999996
14249.0,100000.0,99999.99999999996
14249.5,100000.0,99999.99999999996
14250.0,100000.0,99999.99999999996
14250.5,100000.0,99999.99999999996
14251.0,100000.0,99999.99999999996
14251.5,100000.0,99999.99999999996
14252.0,100000.0,99999.99999999996
14252.5,100000.0,99999.99999999996
14253.0,100000.0,99999.99999999996
14253.5,100000.0,99999.99999999996
14254.0,100000.0,99999.99999999996
14254.5,100000.0,99999.99999999996
14255.0,100000.0,99999.99999999996
14255.5,100000.0,99999.99999999996
14256.0,100000.0,99999.99999999996
14256.5,100000.0,99999.99999999996
14257.0,100000.0,99999.99999999996
14257.5,100000.0,99999.99999999996
14258.0,100000.0,99999.99999999996
14258.5,100000.0,99999.99999999996
14259.0,100000.0,99999.99999999996
14259.5,100000.0,99999.99999999996
14260.0,100000.0,99999.99999999996
14260.5,100000.0,99999.99999999996
14261.0,100000.0,99999.99999999996
14261.5,100000.0,99999.99999999996
14262.0,100000.0,99999.99999999996
14262.5,100000.0,99999.99999999996
14263.0,100000.0,99999.99999999996
14263.5,100000.0,99999.99999999996
14264.0,100000.0,99999.99999999996
14264.5,100000.0,99999.99999999996
14265.0,100000.0,99999.99999999996
14265.5,100000.0,99999.99999999996
14266.0,100000.0,99999.99999999996
14266.5,100000.0,99999.99999999996
14267.0,100000.0,99999.99999999996
14267.5,100000.0,99999.99999999996
14268.0,100000.0,99999.99999999996
14268.5,100000.0,99999.99999999996
14269.0,100000.0,99999.99999999996
14269.5,100000.0,99999.99999999996
14270.0,100000.0,99999.99999999996
